380	0
381	0
382	0.0032298
383	0.0044819
384	0.0069043
385	0.010431
386	0.013083
387	0.016757
388	0.019246
389	0.022343
390	0.026017
391	0.032337
392	0.039537
393	0.046738
394	0.053213
395	0.061369
396	0.070407
397	0.080705
398	0.092914
399	0.10703
400	0.13048
401	0.17021
402	0.21547
403	0.26156
404	0.3069
405	0.357
406	0.41706
407	0.47895
408	0.54125
409	0.6029
410	0.67394
411	0.7707
412	0.86947
413	0.94002
414	0.98872
415	1
416	0.95853
417	0.90239
418	0.84505
419	0.76714
420	0.68374
421	0.60024
422	0.52991
423	0.46466
424	0.40566
425	0.35554
426	0.31357
427	0.27895
428	0.24991
429	0.22282
430	0.19836
431	0.17414
432	0.15272
433	0.13497
434	0.11866
435	0.10399
436	0.095576
437	0.086981
438	0.076105
439	0.066993
440	0.056157
441	0.047119
442	0.040777
443	0.038119
444	0.034445
445	0.029416
446	0.025333
447	0.021658
448	0.020128
449	0.018365
450	0.016601
451	0.014866
452	0.013075
453	0.012074
454	0.011118
455	0.0092806
456	0.0077858
457	0.0060227
458	0.0060227
459	0.0051412
460	0.0045023
461	0.0042596
462	0.003378
463	0.003378
464	0.003378
465	0.003378
466	0.003378
467	0.003378
468	0.003378
469	0.003378
470	0.003378
471	0.003378
472	0.003378
473	0.003378
474	0.003378
475	0.0042596
476	0.0042596
477	0.005412
478	0.0060227
479	0.0060227
480	0.0060227
481	0.0073361
482	0.0077858
483	0.0077858
484	0.0086674
485	0.010431
486	0.013798
487	0.01572
488	0.019384
489	0.022772
490	0.02497
491	0.029227
492	0.033566
493	0.03864
494	0.041431
495	0.048338
496	0.055612
497	0.062887
498	0.070162
499	0.078316
500	0.085516
501	0.091986
502	0.099036
503	0.10565
504	0.1133
505	0.12152
506	0.13064
507	0.1424
508	0.15726
509	0.17432
510	0.19247
511	0.20973
512	0.2278
513	0.24411
514	0.25866
515	0.27291
516	0.28612
517	0.29788
518	0.30734
519	0.31638
520	0.32474
521	0.33357
522	0.34261
523	0.35343
524	0.36625
525	0.38047
526	0.39198
527	0.39895
528	0.40361
529	0.40583
530	0.40713
531	0.40801
532	0.40801
533	0.40625
534	0.40454
535	0.40272
536	0.40174
537	0.39991
538	0.39807
539	0.39711
540	0.39528
541	0.39344
542	0.3916
543	0.38888
544	0.38459
545	0.38092
546	0.3772
547	0.37272
548	0.36824
549	0.36445
550	0.36104
551	0.35744
552	0.35472
553	0.352
554	0.35016
555	0.34744
556	0.34472
557	0.342
558	0.3384
559	0.33569
560	0.33297
561	0.33025
562	0.32867
563	0.32867
564	0.32867
565	0.32867
566	0.32867
567	0.32867
568	0.32867
569	0.32867
570	0.32867
571	0.33049
572	0.33232
573	0.33416
574	0.33661
575	0.33906
576	0.3419
577	0.34465
578	0.34832
579	0.35248
580	0.35743
581	0.36287
582	0.36654
583	0.37286
584	0.37918
585	0.3855
586	0.3927
587	0.40026
588	0.40796
589	0.41607
590	0.42384
591	0.43177
592	0.44016
593	0.44663
594	0.45383
595	0.4628
596	0.47014
597	0.47762
598	0.48616
599	0.49336
600	0.50056
601	0.50777
602	0.51467
603	0.52194
604	0.52849
605	0.5348
606	0.54112
607	0.54663
608	0.55376
609	0.55744
610	0.56287
611	0.56831
612	0.57375
613	0.57815
614	0.58286
615	0.5883
616	0.59374
617	0.59755
618	0.60285
619	0.60829
620	0.61196
621	0.6143
622	0.61548
623	0.61606
624	0.61606
625	0.61606
626	0.61606
627	0.61606
628	0.61606
629	0.61606
630	0.6143
631	0.6143
632	0.6143
633	0.61406
634	0.61254
635	0.61254
636	0.61254
637	0.61112
638	0.61017
639	0.60745
640	0.60548
641	0.60289
642	0.60017
643	0.59657
644	0.59369
645	0.59001
646	0.58634
647	0.5809
648	0.57722
649	0.57179
650	0.56512
651	0.55582
652	0.5459
653	0.53602
654	0.52691
655	0.51702
656	0.50692
657	0.49781
658	0.48726
659	0.47783
660	0.46871
661	0.45839
662	0.44935
663	0.44119
664	0.43215
665	0.42312
666	0.41408
667	0.40504
668	0.39688
669	0.38785
670	0.37881
671	0.37024
672	0.36113
673	0.35258
674	0.34354
675	0.33538
676	0.328
677	0.3208
678	0.31356
679	0.30628
680	0.29901
681	0.29173
682	0.28358
683	0.2763
684	0.26903
685	0.26175
686	0.25599
687	0.25056
688	0.24688
689	0.24145
690	0.23606
691	0.23233
692	0.2269
693	0.22173
694	0.21778
695	0.21235
696	0.2074
697	0.20323
698	0.1978
699	0.19308
700	0.18868
701	0.18325
702	0.17963
703	0.17603
704	0.17243
705	0.16883
706	0.16523
707	0.16163
708	0.15803
709	0.15443
710	0.15018
711	0.1465
712	0.14283
713	0.14003
714	0.13731
715	0.13459
716	0.13099
717	0.12827
718	0.12555
719	0.1224
720	0.11923
721	0.11651
722	0.1138
723	0.11019
724	0.10748
725	0.10388
726	NaN
727	NaN
728	NaN
729	NaN
730	NaN
731	NaN
732	NaN
733	NaN
734	NaN
735	NaN
736	NaN
737	NaN
738	NaN
739	NaN
740	NaN
741	NaN
742	NaN
743	NaN
744	NaN
745	NaN
746	NaN
747	NaN
748	NaN
749	NaN
750	NaN
751	NaN
752	NaN
753	NaN
754	NaN
755	NaN
756	NaN
757	NaN
758	NaN
759	NaN
760	NaN
761	NaN
762	NaN
763	NaN
764	NaN
765	NaN
766	NaN
767	NaN
768	NaN
769	NaN
770	NaN
771	NaN
772	NaN
773	NaN
774	NaN
775	NaN
776	NaN
777	NaN
778	NaN
779	NaN
780	NaN
